Antiphona no Seikahime: Tenshi no Gakufu Op.A;PSP;NULL;0,02;NULL
Antz Extreme Racing;PS2;NULL;0,04;31
Antz Extreme Racing;XB;NULL;0,02;NULL
Anubis II;Wii;NULL;0,07;19
Ao no Exorcist: Genkoku no Labyrinth;PSP;NULL;0,04;NULL
Ao no Kanata no Four Rhythm;PSV;NULL;0,03;NULL
Aoishiro;PS2;NULL;0,02;NULL
Apache: Air Assault;PC;NULL;0,03;64
Apache: Air Assault;PS3;NULL;0,22;66
Apache: Air Assault;X360;NULL;0,17;70
Apassionata: Die Galanacht der Pferde;DS;NULL;0,05;NULL
APB Reloaded;PC;Massively Multiplayer / Free to Play / Action;0,04;NULL
Ape Escape;PS;NULL;1,63;90
Ape Escape;PS3;NULL;0,05;NULL
Ape Escape 2;PS2;NULL;0,63;82
Ape Escape 3;PS2;NULL;0,13;77
Ape Escape Academy;PSP;NULL;0,33;51
Ape Escape Academy (jp sales);PSP;NULL;0,14;NULL
Ape Escape: On the Loose;PSP;NULL;0,7;66
Ape Escape: Pumped & Primed;PS2;NULL;0,08;61
Apex;XB;NULL;0,14;NULL
Apocalypse;PS;NULL;0,45;NULL
Apollo Justice: Ace Attorney;DS;NULL;1,06;78
Aqua Aqua;PS2;NULL;0,11;79
Aqua Panic!;DS;NULL;0,02;NULL
Aqua Teen Hunger Force: Zombie Ninja Pro-Am;PS2;NULL;0,07;NULL
Aquaman: Battle for Atlantis;GC;NULL;0,01;27
Aquaman: Battle for Atlantis;XB;NULL;0,01;NULL
Aquanaut's Holiday;PS;NULL;0,02;NULL
Aquanaut's Holiday: Kakusareta Kiroku;PS3;NULL;0,04;NULL
AquaPazza: AquaPlus Dream Match;PS3;NULL;0,1;75
Aquarium by DS;DS;NULL;0,06;NULL
Ar nosurge: Ode to an Unborn Star;PS3;NULL;0,16;67
Ar nosurge: Ode to an Unborn Star;PSV;NULL;0,04;NULL
Ar tonelico 2: Melody of Metafalica;PS2;NULL;0,18;NULL
Ar tonelico Qoga: Knell of Ar Ciel;PS3;NULL;0,24;61
Ar tonelico: Melody of Elemia;PS2;NULL;0,1;71
Arabians Lost: The Engagement on Desert;PS2;NULL;0,02;NULL
Arabians Lost: The Engagement on Desert;PSP;NULL;0,01;NULL
Arc Rise Fantasia;Wii;NULL;0,19;64
Arc the Lad;PS;NULL;1,11;NULL
Arc the Lad II;PS;NULL;1,05;NULL
Arc the Lad III;PS;NULL;0,42;NULL
Arc the Lad: End of Darkness;PS2;NULL;0,06;59
Arc the Lad: Twilight of the Spirits;PS2;NULL;0,36;72
Arcade Hits: Frisky Tom;PS;NULL;0,28;NULL
Arcade Party Pak;PS;NULL;0,11;NULL
Arcade Shooting Gallery;Wii;NULL;0,19;NULL
Arcade Zone;Wii;NULL;0,16;NULL
Arcana Famiglia 2;PSP;NULL;0,02;NULL
Arcana Famiglia: La storia della Aracana Famiglia;PSP;NULL;0,05;NULL
Arcana Famiglia: Vascello Phantasma no Majutsushi;PSP;NULL;0,02;NULL
Arcana Heart;PS2;NULL;0,16;77
Arcana Heart 3;PS3;NULL;0,2;73
Arcana Heart 3;PSV;NULL;0,06;NULL
Arcana Heart 3;X360;NULL;0,05;NULL
Arcania: Gothic 4;PC;NULL;0,19;63
Arcania: Gothic 4;PS4;NULL;0,05;NULL
Arcania: Gothic 4;X360;NULL;0,1;64
Archer Maclean Presents: Pool Paradise;GC;NULL;0,03;NULL
Archer Maclean Presents: Pool Paradise;PS2;NULL;0,06;NULL
Archer Maclean's 3D Pool;GBA;NULL;0,07;NULL
Archer Maclean's Mercury;PSP;NULL;0,56;75
Arctic Tale;DS;NULL;0,14;38
Arctic Tale;Wii;NULL;0,05;NULL
Arctic Thunder;PS2;NULL;0,36;45
Arctic Thunder;XB;NULL;0,12;NULL
Are You Alice?;PSP;NULL;0,02;NULL
Are You Smarter Than A 5th Grader?;DS;NULL;0,53;NULL
Are You Smarter Than a 5th Grader? Back to School;DS;NULL;0,09;NULL
Are You Smarter Than a 5th Grader? Back to School;Wii;NULL;0,21;NULL
Are You Smarter than a 5th Grader? Game Time;DS;NULL;0,24;NULL
Are You Smarter than a 5th Grader? Game Time;Wii;NULL;0,27;NULL
Are You Smarter than a 5th Grader? Game Time;X360;NULL;0,12;NULL
Are You Smarter than a 5th Grader? Make the Grade;DS;NULL;0,39;NULL
Are You Smarter than a 5th Grader? Make the Grade;Wii;NULL;0,55;NULL
Area 51;PS;NULL;0,72;NULL
Area 51;PS2;NULL;0,45;75
Area 51;XB;NULL;0,29;NULL
Arena Football;PS2;NULL;0,56;66
Arena Football;XB;NULL;0,15;NULL
Aria: The Natural ~Tooi Yume no Mirage~;PS2;NULL;0,02;NULL
Aria: The Origination ~Aoi Wakusei no El Cielo~;PS2;NULL;0,02;NULL
Arkanoid DS;DS;NULL;0,06;61
ArmA II;PC;NULL;0,14;77
ArmA III;PC;NULL;0,12;NULL
Armed and Dangerous;XB;NULL;0,13;NULL
Armor Ambush;2600;NULL;0,17;NULL
Armored Core;PS;NULL;0,41;NULL
Armored Core 2;PS2;NULL;0,79;78
Armored Core 2: Another Age;PS2;NULL;0,41;75
Armored Core 3;PS2;NULL;0,67;74
Armored Core 3 Portable;PSP;NULL;0,08;43
Armored Core 4;PS3;NULL;0,2;65
Armored Core 4;X360;NULL;0,25;65
Armored Core SL: Silent Line Portable;PSP;NULL;0,03;NULL
Armored Core V;PS3;NULL;0,4;65
Armored Core V;X360;NULL;0,22;68
Armored Core: For Answer;PS3;NULL;0,19;62
Armored Core: For Answer;X360;NULL;0,15;64
Armored Core: Formula Front Extreme Battle;PSP;NULL;0,05;NULL
Armored Core: Last Raven;PS2;NULL;0,18;59
Armored Core: Last Raven Portable;PSP;NULL;0,03;NULL
Armored Core: Master of Arena;PS;NULL;0,26;NULL
Armored Core: Nexus;PS2;NULL;0,26;73
Armored Core: Nine Breaker;PS2;NULL;0,07;57
Armored Core: Project Phantasma;PS;NULL;0,28;NULL
Armored Core: Silent Line;PS2;NULL;0,31;NULL
Armored Core: Verdict Day;PS3;NULL;0,12;66
Armorines: Project S.W.A.R.M.;N64;NULL;0,26;NULL
Armorines: Project S.W.A.R.M.;PS;NULL;0,08;NULL
Army Corps of Hell;PSV;NULL;0,1;NULL
Army Men 3D;PS;NULL;1,28;NULL
Army Men World War: Final Front;PS;NULL;0,44;NULL
Army Men World War: Land Sea Air;PS;NULL;0,3;NULL
Army Men World War: Team Assault;PS;NULL;0,1;NULL
Army Men: Air Attack;PS;NULL;0,85;NULL
Army Men: Air Attack 2;PS;NULL;0,3;74
Army Men: Air Combat;N64;NULL;0,24;77
Army Men: Air Combat - The Elite Missions;GC;NULL;0,01;46
Army Men: Green Rogue;PS;NULL;0,07;NULL
Army Men: Green Rogue;PS2;NULL;0,13;39
Army Men: Major Malfunction;XB;NULL;0,02;NULL
Army Men: RTS;GC;NULL;0,07;NULL
Army Men: RTS;PS2;NULL;0,11;68
Army Men: Sarge's Heroes;N64;NULL;0,81;NULL
Army Men: Sarge's Heroes;PS;NULL;0,56;NULL
Army Men: Sarge's Heroes 2;N64;NULL;0,42;46
Army Men: Sarge's Heroes 2;PS;NULL;0,24;48
Army Men: Sarge's Heroes 2;PS2;NULL;0,17;54
Army Men: Sarge's War;GC;NULL;0,15;56
Army Men: Sarge's War;XB;NULL;0,11;NULL
Army Men: Soldiers of Misfortune;DS;NULL;0,12;35
Army Men: Soldiers of Misfortune;Wii;NULL;0,13;NULL
Army of Two;PS3;NULL;1,17;74
Army of Two;X360;NULL;1,65;72
Army of Two: The 40th Day;PS3;NULL;0,85;74
Army of Two: The 40th Day;PSP;NULL;0,32;49
Army of Two: The 40th Day;X360;NULL;0,95;73
Army of Two: The Devil's Cartel;PS3;NULL;0,28;58
Army of Two: The Devil's Cartel;X360;NULL;0,26;54
Army Rescue;Wii;NULL;0,02;NULL
Around the World in 80 Days;DS;Adventure / Casual;0,16;NULL
Around the World in 80 Days;GBA;Adventure / Casual;0,05;40
Arslan: The Warriors of Legend;PS3;Action;0,05;NULL
Arslan: The Warriors of Legend;PS4;Action;0,08;69
Arslan: The Warriors of Legend;XOne;Action;0,02;NULL
Art Academy;DS;NULL;2,57;75
Art Academy: Home Studio;WiiU;NULL;0,01;82
Art Academy: Lessons for Everyone;3DS;NULL;0,46;81
Art of Fighting 3: The Path of the Warrior;NG;NULL;0,04;NULL
Art of Fighting Anthology;PS2;NULL;0,04;60
Arthur and the Invisibles;DS;NULL;0,03;NULL
Arthur! Ready to Race;PS;NULL;0,05;NULL
Arx Fatalis;XB;RPG;0,05;NULL
ASH: Archaic Sealed Heat;DS;NULL;0,12;NULL
Ashes Cricket 2009;PS3;NULL;0,17;NULL
Ashes Cricket 2009;Wii;NULL;0,24;NULL
Ashes Cricket 2009;X360;NULL;0,2;NULL
Asphalt 3D;3DS;NULL;0,49;43
Asphalt: Injection;PSV;NULL;0,23;NULL
Asphalt: Urban GT;DS;NULL;0,6;60
Asphalt: Urban GT 2;DS;NULL;0,14;NULL
Assassin's Creed;PC;NULL;0,92;NULL
Assassin's Creed;PS3;NULL;4,83;81
Assassin's Creed;X360;NULL;5,55;81
Assassin's Creed Chronicles;PS4;NULL;0,08;NULL
Assassin's Creed Chronicles;PSV;NULL;0,12;NULL
Assassin's Creed Chronicles;XOne;NULL;0,01;NULL
Assassin's Creed Chronicles: China;PS4;NULL;0,04;69
Assassin's Creed II;PC;NULL;0,57;86
Assassin's Creed II;PS3;NULL;5,57;91
Assassin's Creed II;X360;NULL;5,27;90
Assassin's Creed II: Discovery;DS;NULL;0,28;69
Assassin's Creed III;PC;NULL;0,94;80
Assassin's Creed III;PS3;NULL;6,5;85
Assassin's Creed III;WiiU;NULL;0,36;85
Assassin's Creed III;X360;NULL;5,3;84
Assassin's Creed III: Liberation;PSV;NULL;1,47;NULL
Assassin's Creed IV: Black Flag;PC;NULL;0,69;84
Assassin's Creed IV: Black Flag;PS3;NULL;3,89;88
Assassin's Creed IV: Black Flag;PS4;NULL;2,74;83
Assassin's Creed IV: Black Flag;WiiU;NULL;0,29;86
Assassin's Creed IV: Black Flag;X360;NULL;3,34;86
Assassin's Creed IV: Black Flag;XOne;NULL;2,21;NULL
Assassin's Creed Syndicate;PC;NULL;0,2;74
Assassin's Creed Syndicate;PS4;NULL;3,28;76
Assassin's Creed Syndicate;XOne;NULL;1,28;78
Assassin's Creed: Altair's Chronicles;DS;NULL;0,05;58
Assassin's Creed: Bloodlines;PSP;NULL;1,24;63
Assassin's Creed: Brotherhood;PC;NULL;0,59;88
Assassin's Creed: Brotherhood;PS3;NULL;2,84;90
Assassin's Creed: Brotherhood;X360;NULL;3,5;89
Assassin's Creed: Revelations;PC;NULL;0,76;80
Assassin's Creed: Revelations;PS3;NULL;4,24;80
Assassin's Creed: Revelations;X360;NULL;4,19;80
Assassin's Creed: Rogue;PC;NULL;0,07;NULL
Assassin's Creed: Rogue;PS3;NULL;1,37;NULL
Assassin's Creed: Rogue;X360;NULL;1,05;NULL
Assassin's Creed: Unity;PC;NULL;0,55;NULL
Assassin's Creed: Unity;PS4;NULL;3,92;NULL
Assassin's Creed: Unity;XOne;NULL;3,46;NULL
Assassination Classroom: Grand Siege on Kuro-sensei;3DS;NULL;0,13;NULL
Assault;2600;NULL;0,22;NULL
Assault Rigs;PS;NULL;0,04;NULL
Assault Suit Leynos;PS4;Action;0,02;67
Assault: Retribution;PS;NULL;0,13;NULL
Assetto Corsa;PS4;Racing / Simulation / Sports / Indie;0,05;73
Assetto Corsa;XOne;Racing / Simulation / Sports / Indie;0,01;63
Asterix & Obelix: Kick Buttix;PS2;NULL;0,03;59
Asteroids;2600;NULL;4,31;NULL
Asteroids;PS;NULL;1,15;NULL
Asteroids Hyper 64;N64;NULL;0,16;NULL
Astonishia Story;PSP;NULL;0,03;48
Astro Boy;PS2;NULL;0,09;54
Astro Boy: Omega Factor;GBA;NULL;0,09;85
Astro Boy: The Video Game;DS;NULL;0,1;34
Astro Boy: The Video Game;PS2;NULL;0,11;56
Astro Boy: The Video Game;PSP;NULL;0,04;60
Astro Boy: The Video Game;Wii;NULL;0,11;48
Astroblast;2600;NULL;0,31;NULL
Astrology DS;DS;NULL;0,04;NULL
Asura's Wrath;PS3;NULL;0,41;71
Asura's Wrath;X360;NULL;0,24;71
Atari Anniversary Advance;GBA;NULL;0,18;75
Atari Anniversary Edition Redux;PS;NULL;0,18;NULL
Atari Anthology;PS2;NULL;0,4;66
Atari Anthology;XB;NULL;0,25;NULL
Atari Classics Evolved;PSP;NULL;0,09;64
Atari's Greatest Hits: Volume 1;DS;NULL;0,14;NULL
Atari's Greatest Hits: Volume 2;DS;NULL;0,06;NULL
Atelier Annie: Alchemists of Sera Island;DS;NULL;0,12;70
Atelier Ayesha: The Alchemist of Dusk;PS3;NULL;0,27;70
Atelier Ayesha: The Alchemist of Dusk;PSV;NULL;0,05;NULL
Atelier Escha & Logy: Alchemists of the Dusk Sky;PS3;NULL;0,22;79
Atelier Escha & Logy: Alchemists of the Dusk Sky;PSV;NULL;0,04;NULL
Atelier Iris 2: The Azoth of Destiny;PS2;NULL;0,06;68
Atelier Iris 3: Grand Phantasm (JP Sales);PS2;NULL;0,04;NULL
Atelier Iris 3: Grand Phantasm (US Sales);PS2;NULL;0,29;NULL
Atelier Iris: Eternal Mana;PS2;NULL;0,15;74
Atelier Meruru: Alchemist of Arland 3;PS3;NULL;0,24;NULL
Atelier Meruru: Alchemist of Arland 3;PSV;NULL;0,06;NULL
Atelier Rorona: Alchemist of Arland;PS3;NULL;0,5;NULL
Atelier Rorona: Alchemist of Arland;PSV;NULL;0,05;NULL
Atelier Shallie Plus: Alchemists of the Dusk Sea;PSV;NULL;0,03;NULL
Atelier Shallie: Alchemists of the Dusk Sea;PS3;NULL;0,2;76
Atelier Sophie: The Alchemist of the Mysterious Book;PS3;RPG;0,03;NULL
Atelier Sophie: The Alchemist of the Mysterious Book;PS4;RPG;0,1;75
Atelier Sophie: The Alchemist of the Mysterious Book;PSV;RPG;0,06;NULL
Atelier Totori: The Adventurer of Arland;PS3;NULL;0,43;74
Atelier Totori: The Adventurer of Arland;PSV;NULL;0,09;NULL
Athens 2004;PS2;NULL;0,27;61
Atlantic Quest;PC;NULL;0,02;NULL
Atlantis;2600;NULL;1,27;NULL
Atomic Betty;GBA;NULL;0,03;62
Atsumare! Power Pro Kun no DS Koushien;DS;NULL;0,1;NULL
Attack of the Movies 3D;Wii;NULL;0,11;39
Attack of the Movies 3D;X360;NULL;0,04;38
Attack on Titan (KOEI);PS3;NULL;0,06;NULL
Attack on Titan (KOEI);PS4;NULL;0,2;NULL
Attack on Titan (KOEI);PSV;NULL;0,13;NULL
Attack on Titan (KOEI);XOne;NULL;0,03;NULL
Attack on Titan: Humanity in Chains;3DS;NULL;0,41;46
ATV Offroad Fury;PS2;NULL;2,41;82
ATV Offroad Fury 2;PS2;NULL;2,18;82
ATV Offroad Fury 3;PS2;NULL;1,2;78
ATV Offroad Fury Pro;PSP;NULL;0,46;76
ATV Offroad Fury: Blazin' Trails;PSP;NULL;0,57;63
ATV Quad Kings;DS;NULL;0,11;47
ATV Quad Kings;Wii;NULL;0,22;33
ATV Quad Power Racing 2;GC;NULL;0,28;70
ATV Quad Power Racing 2;PS2;NULL;0,84;68
ATV Quad Power Racing 2;XB;NULL;0,45;NULL
ATV/Monster Truck Mayhem;DS;NULL;0,36;NULL
ATV: Quad Frenzy;DS;NULL;0,11;NULL
ATV: Quad Power Racing;GBA;NULL;0,26;49
ATV: Quad Power Racing;PS;NULL;1,04;42
Auto Destruct;PS;NULL;0,08;NULL
Auto Modellista;GC;NULL;0,03;62
Auto Modellista;PS2;NULL;0,39;66
Automobili Lamborghini;N64;NULL;0,47;NULL
Avalon Code;DS;NULL;0,24;71
Avatar: The Game;DS;NULL;0,41;NULL
Avatar: The Game;PC;NULL;0,05;NULL
Avatar: The Game;PS3;NULL;0,91;NULL
Avatar: The Game;PSP;NULL;0,6;NULL
Avatar: The Game;Wii;NULL;0,73;NULL
Avatar: The Game;X360;NULL;0,78;NULL
Avatar: The Last Airbender;DS;NULL;0,34;64
Avatar: The Last Airbender;GC;NULL;0,5;60
Avatar: The Last Airbender;PSP;NULL;0,11;57
Avatar: The Last Airbender;Wii;NULL;0,28;56
Avatar: The Last Airbender - Into the Inferno;DS;NULL;0,13;65
Avatar: The Last Airbender - Into the Inferno;PS2;NULL;0,25;NULL
Avatar: The Last Airbender - Into the Inferno;Wii;NULL;0,19;53
Avatar: The Last Airbender - The Burning Earth;DS;NULL;0,34;64
Avatar: The Last Airbender - The Burning Earth;PS2;NULL;0,42;NULL
Avatar: The Last Airbender - The Burning Earth;Wii;NULL;0,26;58
Avatar: The Last Airbender - The Burning Earth;X360;NULL;0,14;54
Away: Shuffle Dungeon;DS;NULL;0,03;65
Azada;3DS;Casual / Indie;0,02;NULL
Azure Dreams;PS;NULL;0,13;NULL
Azure Striker Gunvolt: Striker Pack;3DS;NULL;0,01;NULL
Azurik: Rise of Perathia;XB;NULL;0,24;NULL
B-17: Fortress in the Sky;DS;NULL;0,02;38
B-Boy;PSP;NULL;0,05;50
B.L.U.E.: Legend of Water;PS;NULL;0,04;NULL
Baby Pals;DS;NULL;0,28;NULL
Babysitting Mama;Wii;NULL;0,5;NULL
Babysitting Mania;DS;NULL;0,26;NULL
Back at the Barnyard: Slop Bucket Games;DS;NULL;0,14;49
Back to the Future: The Game;PS3;NULL;0,09;66
Back to the Future: The Game;PS4;NULL;0,17;NULL
Back to the Future: The Game;Wii;NULL;0,06;66
Back to the Future: The Game;X360;NULL;0,03;NULL
Back to the Future: The Game;XOne;NULL;0,02;NULL
Backbreaker;PS3;NULL;0,17;58
Backbreaker;X360;NULL;0,18;54
Backstreet Billiards;PS;NULL;0,34;NULL
Backyard Baseball;GBA;NULL;0,43;NULL
Backyard Baseball;GC;NULL;0,13;70
Backyard Baseball;PS2;NULL;0,49;NULL
Backyard Baseball '09;DS;NULL;0,13;NULL
Backyard Baseball '09;PS2;NULL;0,02;NULL
Backyard Baseball '09;Wii;NULL;0,04;37
Backyard Baseball '10;DS;NULL;0,12;NULL
Backyard Baseball '10;PS2;NULL;0,17;NULL
Backyard Baseball '10;Wii;NULL;0,11;NULL
Backyard Baseball 2006;GBA;NULL;0,35;NULL
Backyard Basketball;GBA;NULL;0,18;NULL
Backyard Hockey;DS;NULL;0,07;NULL
Backyard Hockey;GBA;NULL;0,2;NULL
Backyard NBA Basketball;DS;NULL;0,07;NULL
Backyard NBA Basketball;PS2;NULL;0,59;NULL
Backyard NFL Football;DS;NULL;0,02;NULL
Backyard NFL Football;GBA;NULL;0,56;NULL
Backyard NFL Football;GC;NULL;0,26;NULL
Backyard NFL Football;Wii;NULL;0,03;NULL
Backyard NFL Football '08;PS2;NULL;0,06;NULL
Backyard NFL Football '09;DS;NULL;0,08;NULL
Backyard NFL Football '09;PS2;NULL;0,17;NULL
Backyard NFL Football '09;Wii;NULL;0,21;NULL
Backyard NFL Football '10;PS2;NULL;0,06;NULL
Backyard NFL Football '10;Wii;NULL;0,17;NULL
Backyard NFL Football '10;X360;NULL;0,11;NULL
Backyard NFL Football 2006;GBA;NULL;0,03;NULL
Backyard NFL Football 2006;PS2;NULL;0,2;NULL
Backyard Skateboarding 2006;GBA;NULL;0,06;NULL
Backyard Soccer;PS;NULL;0,13;NULL
Backyard Sports Football: Rookie Rush;DS;NULL;0,17;NULL
Backyard Sports Football: Rookie Rush;Wii;NULL;0,13;NULL
Backyard Sports Football: Rookie Rush;X360;NULL;0,12;NULL
Backyard Sports: Sandlot Sluggers;DS;NULL;0,15;NULL
Backyard Sports: Sandlot Sluggers;Wii;NULL;0,16;NULL
Backyard Sports: Sandlot Sluggers;X360;NULL;0,09;NULL
Backyard Wrestling 2: There Goes the Neighborhood;PS2;NULL;0,28;46
Backyard Wrestling 2: There Goes the Neighborhood;XB;NULL;0,12;NULL
Backyard Wrestling: Don't Try This at Home;PS2;NULL;0,6;51
Backyard Wrestling: Don't Try This at Home;XB;NULL;0,17;NULL
Bad Apple Wars;PSV;NULL;0,03;NULL
Bad Boys: Miami Takedown;GC;NULL;0,05;35
Bad Boys: Miami Takedown;PS2;NULL;1,15;43
Bad Boys: Miami Takedown;XB;NULL;0,18;NULL
Bae Yong-joon to Manabu Kankokugo DS;DS;NULL;0,03;NULL
Bahamut Lagoon;SNES;NULL;0,62;NULL
Baja: Edge of Control;PS3;NULL;0,21;61
Baja: Edge of Control;X360;NULL;0,2;65
Bakemonogatari Portable;PSP;NULL;0,05;NULL
Baku Baku;SAT;NULL;0,05;NULL
Bakugan Battle Brawlers: Defenders of the Core;DS;NULL;0,49;NULL
Bakugan Battle Brawlers: Defenders of the Core;PS3;NULL;0,17;NULL
Bakugan Battle Brawlers: Defenders of the Core;PSP;NULL;0,15;NULL
Bakugan Battle Brawlers: Defenders of the Core;Wii;NULL;0,17;NULL
Bakugan Battle Brawlers: Defenders of the Core;X360;NULL;0,15;NULL
Bakugan: Battle Brawlers;DS;NULL;1,39;NULL
Bakugan: Battle Brawlers;PS2;NULL;0,43;NULL
Bakugan: Battle Brawlers;PS3;NULL;0,24;NULL
Bakugan: Battle Brawlers;Wii;NULL;0,68;NULL
Bakugan: Battle Brawlers;X360;NULL;0,24;NULL
Bakugan: Battle Trainer;DS;NULL;0,13;NULL
Bakugan: Rise of the Resistance;DS;NULL;0,09;NULL
Bakumatsu Koihana: Shinsengumi DS;DS;NULL;0,01;NULL
Bakumatsu Renka: Karyuu Kenshi-den;PS2;NULL;0,02;NULL
Bakumatsu Rock;PSP;NULL;0,01;NULL
Bakumatsu Rock: Ultra Soul;PSP;NULL;0,01;NULL
Bakumatsu Rock: Ultra Soul;PSV;NULL;0,02;NULL
Bakusou Dekotora Densetsu: Otoko Ippiki Yume Kaidoi;PS;NULL;0,38;NULL
Bakusou Kyoudai Let's & Go!! Eternal Wings;PS;NULL;0,05;NULL
Baldur's Gate: Dark Alliance;GBA;NULL;0,03;76
Baldur's Gate: Dark Alliance;GC;NULL;0,14;79
Baldur's Gate: Dark Alliance;PS2;NULL;1,24;87
Baldur's Gate: Dark Alliance;XB;NULL;0,2;NULL
Baldur's Gate: Dark Alliance II;PS2;NULL;0,68;78
Baldur's Gate: Dark Alliance II;XB;NULL;0,26;NULL
Ball Breakers;PS;NULL;0,18;68
Ballblazer Champions;PS;NULL;0,02;NULL
Ballistic;PS;Adventure / Casual / Action / Indie;0,04;NULL
Ballistic: Ecks vs. Sever;GBA;NULL;0,1;NULL
Balloon Fight;NES;NULL;0,92;NULL
Balloon Pop;DS;NULL;0,14;NULL
Balloon Pop;Wii;NULL;0,05;NULL
Balloon Pop 2;3DS;NULL;0,01;NULL
Balls of Fury;DS;NULL;0,02;62
Balls of Fury;Wii;NULL;0,02;19
Band Hero;DS;NULL;0,45;65
Band Hero;PS2;NULL;0,41;NULL
Band Hero;PS3;NULL;0,75;76
Band Hero;Wii;NULL;0,99;79
Band Hero;X360;NULL;0,8;76
Bangai-O Spirits;DS;NULL;0,08;83
Banjo-Kazooie;N64;NULL;3,65;92
Banjo-Kazooie;X360;NULL;0,01;77
Banjo-Kazooie: Grunty's Revenge;GBA;NULL;0,33;72
Banjo-Kazooie: Nuts & Bolts;X360;NULL;0,78;79
Banjo-Pilot;GBA;NULL;0,1;68
Banjo-Tooie;N64;NULL;1,49;90
Bank Heist;2600;NULL;0,34;NULL
Banushi Life Game: Winner's Circle;DS;NULL;0,04;NULL
Barbarian;PS2;NULL;0,14;63
Barbie and Her Sisters Puppy Rescue;3DS;NULL;0,04;NULL
Barbie and Her Sisters Puppy Rescue;PS3;NULL;0,02;NULL
Barbie and Her Sisters Puppy Rescue;Wii;NULL;0,06;NULL
Barbie and Her Sisters Puppy Rescue;WiiU;NULL;0,01;NULL
Barbie and the Magic of Pegasus;GBA;NULL;0,09;NULL
Barbie and the Three Musketeers;DS;NULL;0,13;NULL
Barbie and the Three Musketeers;Wii;NULL;0,23;NULL
Barbie as The Island Princess;DS;NULL;0,31;NULL
Barbie as The Island Princess;GBA;NULL;0,23;NULL
Barbie as The Island Princess;PS2;NULL;0,12;NULL
Barbie as The Island Princess;Wii;NULL;0,45;NULL
Barbie as the Princess and the Pauper;GBA;NULL;0,02;NULL
Barbie Explorer;PS;NULL;0,14;NULL
Barbie Fashion Show: An Eye for Style;DS;NULL;0,21;NULL
Barbie Groovy Games;GBA;NULL;0,56;47
Barbie Horse Adventures: Blue Ribbon Race;GBA;NULL;0,37;NULL
Barbie Horse Adventures: Riding Camp;DS;NULL;0,55;NULL
Barbie Horse Adventures: Riding Camp;PS2;NULL;0,19;NULL
Barbie Horse Adventures: Riding Camp;Wii;NULL;0,2;NULL
Barbie Horse Adventures: Wild Horse Rescue;PS2;NULL;0,49;NULL
Barbie Horse Adventures: Wild Horse Rescue;XB;NULL;0,06;NULL
Barbie in The 12 Dancing Princesses;DS;NULL;0,11;NULL
Barbie Super Sports;PS;NULL;0,22;NULL
Barbie Superpack: Secret Agent / Groovy Games;GBA;NULL;0,15;NULL
Barbie: Groom and Glam Pups;DS;NULL;0,44;NULL
Barbie: Groom and Glam Pups;Wii;NULL;0,22;NULL
Barbie: Jet Set & Style!;DS;NULL;0,46;NULL
Barbie: Jet Set & Style!;Wii;NULL;0,26;NULL
Barbie: Race & Ride;PS;NULL;0,59;NULL
Barnstorming;2600;NULL;0,43;NULL
Barnyard;GBA;NULL;0,05;56
Barnyard;GC;NULL;0,12;66
Barnyard;PS2;NULL;0,09;62
Barnyard;Wii;NULL;0,04;65
Barnyard Blast: Swine of the Night;DS;NULL;0,02;NULL
Baroque;PS2;NULL;0,13;60
Baroque;Wii;NULL;0,08;50
Baseball;GB;NULL;1,61;NULL
Baseball;NES;NULL;3,2;NULL
Baseball Advance;GBA;NULL;0,13;80
Baseball Blast!;Wii;NULL;0,15;NULL
Bases Loaded '96: Double Header;PS;NULL;0,5;NULL
Basketball Hall of Fame Ultimate Hoops Challenge;Wii;NULL;0,07;NULL
Bass Hunter 64;N64;NULL;0,31;NULL
Bass Landing;PS;NULL;0,62;NULL
Bass Pro Shops: The Hunt;Wii;NULL;0,24;NULL
Bass Pro Shops: The Hunt;X360;NULL;0,09;NULL
Bass Pro Shops: The Strike;Wii;NULL;0,49;NULL
Bass Pro Shops: The Strike;X360;NULL;0,21;63
Bass Rise;PS;NULL;0,05;NULL
BASS Strike;PS2;NULL;0,28;57
Bassmasters 2000;N64;NULL;0,14;NULL
Bastard!! Utsuro Naru Kamigami no Utsuwa;PS;NULL;0,21;NULL
Baten Kaitos Origins;GC;NULL;0,1;75
Baten Kaitos: Eternal Wings and the Lost Ocean;GC;NULL;0,27;80
Batman & Robin;PS;NULL;0,11;NULL
Batman Begins;GBA;NULL;0,17;61
Batman Begins;GC;NULL;0,15;66
Batman Begins;PS2;NULL;0,56;64
Batman Begins;XB;NULL;0,21;NULL
Batman Beyond: Return of the Joker;N64;NULL;0,09;24
Batman Beyond: Return of the Joker;PS;NULL;0,17;NULL
Batman Forever: The Arcade Game;PS;NULL;0,03;NULL
Batman: A Telltale Game Series;PS3;NULL;0,01;NULL
Batman: A Telltale Game Series;PS4;NULL;0,04;NULL
Batman: Arkham Asylum;PC;NULL;0,32;91
Batman: Arkham Asylum;PS3;NULL;4,25;91
Batman: Arkham Asylum;X360;NULL;3,5;92
Batman: Arkham City;PC;NULL;0,53;91
Batman: Arkham City;PS3;NULL;5,53;96
Batman: Arkham City;WiiU;NULL;0,38;NULL
Batman: Arkham City;X360;NULL;4,76;94
Batman: Arkham Knight;PC;NULL;0,13;70
Batman: Arkham Knight;PS4;NULL;3,79;87
Batman: Arkham Knight;XOne;NULL;1,45;85
